,BOO,date,month,year,season,time,lati,long,cino,ecp,mssw,pd,grade,oci,diam,sst,cyclone_id
4068,1,27.0,9.0,2001.0,0.0,2100,18.5,62.5,1.5,1008.0,25.0,4.0,1.0,,,26.49,2001-3
4069,1,8.0,10.0,2001.0,1.0,2100,18.3,71.0,1.5,1004.0,25.0,4.0,1.0,,,27.97,2001-4
4070,1,9.0,10.0,2001.0,1.0,0,18.5,70.5,1.5,1004.0,25.0,4.0,1.0,,,28.31,2001-4
4071,1,9.0,10.0,2001.0,1.0,300,18.5,70.0,2.0,1002.0,30.0,6.0,2.0,,,28.31,2001-4
4072,1,9.0,10.0,2001.0,1.0,600,18.5,69.0,2.0,1000.0,30.0,6.0,2.0,,,27.72,2001-4
4073,1,9.0,10.0,2001.0,1.0,900,19.0,68.5,2.5,998.0,35.0,6.0,3.0,,,26.98,2001-4
4074,1,9.0,10.0,2001.0,1.0,1200,19.0,68.0,2.5,998.0,30.0,6.0,3.0,,,26.98,2001-4
4075,1,9.0,10.0,2001.0,1.0,1500,19.0,68.0,2.5,998.0,35.0,6.0,3.0,,,26.98,2001-4
4076,1,9.0,10.0,2001.0,1.0,1800,19.0,67.5,2.5,998.0,35.0,6.0,3.0,,,26.98,2001-4
4077,1,9.0,10.0,2001.0,1.0,2100,19.0,67.5,2.5,998.0,35.0,6.0,3.0,,,26.98,2001-4
4078,1,10.0,10.0,2001.0,1.0,0,19.0,67.5,2.5,998.0,35.0,6.0,3.0,,,27.56,2001-4
4079,1,10.0,10.0,2001.0,1.0,300,19.0,67.5,2.0,1000.0,30.0,6.0,2.0,,,27.56,2001-4
4080,1,10.0,10.0,2001.0,1.0,600,19.0,67.5,2.0,1000.0,30.0,6.0,2.0,,,27.56,2001-4
4081,1,10.0,10.0,2001.0,1.0,900,19.0,67.5,2.0,1002.0,25.0,4.0,1.0,,,27.56,2001-4
4082,0,14.0,10.0,2001.0,1.0,1200,13.5,84.0,1.5,1000.0,25.0,4.0,1.0,,,28.859999,2001-5
4083,0,14.0,10.0,2001.0,1.0,1500,13.5,83.5,1.5,1001.0,25.0,4.0,,,,28.859999,2001-5
4084,0,14.0,10.0,2001.0,1.0,1800,13.5,83.0,1.5,1002.0,25.0,4.0,1.0,,,29.34,2001-5
4085,0,14.0,10.0,2001.0,1.0,2100,13.5,83.0,1.5,1002.0,25.0,4.0,,,,29.34,2001-5
4086,0,15.0,10.0,2001.0,1.0,0,13.5,83.0,1.5,1002.0,25.0,4.0,1.0,,,28.519999,2001-5
4087,0,15.0,10.0,2001.0,1.0,300,13.5,82.5,1.5,1002.0,25.0,4.0,1.0,,,28.0,2001-5
4088,0,15.0,10.0,2001.0,1.0,600,13.5,82.0,1.5,1002.0,25.0,6.0,1.0,,,28.0,2001-5
4089,0,15.0,10.0,2001.0,1.0,900,13.5,81.5,2.0,1000.0,30.0,6.0,2.0,,,28.0,2001-5
4090,0,15.0,10.0,2001.0,1.0,1200,13.7,81.0,2.5,998.0,35.0,8.0,3.0,,,28.529999,2001-5
4091,0,15.0,10.0,2001.0,1.0,1500,14.0,80.5,2.5,998.0,35.0,8.0,3.0,,,28.949999,2001-5
4092,0,15.0,10.0,2001.0,1.0,1800,14.0,80.0,2.5,998.0,35.0,8.0,3.0,,,28.949999,2001-5
4093,0,15.0,10.0,2001.0,1.0,2100,14.0,80.0,2.5,998.0,35.0,8.0,3.0,,,28.949999,2001-5
4094,0,16.0,10.0,2001.0,1.0,0,14.0,79.5,2.5,1000.0,35.0,8.0,3.0,,,28.949999,2001-5
4095,0,16.0,10.0,2001.0,1.0,300,14.0,79.5,,1000.0,35.0,8.0,3.0,,,28.949999,2001-5
4096,0,16.0,10.0,2001.0,1.0,600,14.0,79.5,,1000.0,35.0,8.0,3.0,,,28.949999,2001-5
4097,0,16.0,10.0,2001.0,1.0,900,14.5,79.5,,1000.0,35.0,8.0,3.0,,,28.949999,2001-5
4098,0,16.0,10.0,2001.0,1.0,1200,14.5,79.5,,1002.0,30.0,6.0,2.0,,,28.949999,2001-5
4099,0,16.0,10.0,2001.0,1.0,1500,14.75,79.25,,1003.0,27.5,5.0,,,,,2001-5
4100,0,16.0,10.0,2001.0,1.0,1800,15.0,79.0,,1004.0,25.0,4.0,1.0,,,,2001-5
4101,0,11.0,11.0,2001.0,1.0,300,16.5,83.0,1.5,1004.0,25.0,4.0,1.0,,,27.49,2001-6
4102,0,11.0,11.0,2001.0,1.0,600,17.0,83.5,1.5,1006.0,25.0,4.0,1.0,,,28.0,2001-6
4103,0,11.0,11.0,2001.0,1.0,900,17.25,84.0,1.5,1005.0,25.0,4.0,,,,28.0,2001-6
4104,0,11.0,11.0,2001.0,1.0,1200,17.5,84.5,1.5,1004.0,25.0,4.0,1.0,,,28.939999,2001-6
4105,0,11.0,11.0,2001.0,1.0,1500,17.75,84.75,1.5,1004.0,25.0,4.0,,,,28.519999,2001-6
4106,0,11.0,11.0,2001.0,1.0,1800,18.0,85.0,1.5,1004.0,25.0,4.0,1.0,,,28.519999,2001-6
4107,0,11.0,11.0,2001.0,1.0,2100,18.25,85.25,1.5,1004.0,25.0,4.0,,,,28.519999,2001-6
4108,0,12.0,11.0,2001.0,1.0,0,18.5,85.5,1.5,1004.0,25.0,4.0,1.0,,,27.98,2001-6
4109,1,6.0,5.0,2002.0,2.0,300,11.0,67.0,1.5,1002.0,25.0,4.0,1.0,,,28.949999,2002-1
4110,1,6.0,5.0,2002.0,2.0,600,11.5,66.5,1.5,1002.0,25.0,4.0,1.0,,,28.72,2002-1
4111,1,6.0,5.0,2002.0,2.0,900,11.75,66.25,1.5,1001.0,25.0,4.0,,,,28.72,2002-1
4112,1,6.0,5.0,2002.0,2.0,1200,12.0,66.0,1.5,1000.0,25.0,4.0,1.0,,,28.72,2002-1
4113,1,6.0,5.0,2002.0,2.0,1500,12.0,65.75,1.5,1000.0,25.0,4.0,,,,28.72,2002-1
4114,1,6.0,5.0,2002.0,2.0,1800,12.0,65.5,1.5,1000.0,25.0,4.0,1.0,,,28.72,2002-1
4115,1,6.0,5.0,2002.0,2.0,2100,12.5,65.25,1.5,1000.0,25.0,4.0,,,,29.539998999999998,2002-1
4116,1,7.0,5.0,2002.0,2.0,0,13.0,65.0,1.5,1000.0,25.0,4.0,1.0,,,28.449999,2002-1
4117,1,7.0,5.0,2002.0,2.0,300,13.5,64.5,2.0,998.0,30.0,6.0,2.0,,,28.789998999999998,2002-1
4118,1,7.0,5.0,2002.0,2.0,600,13.5,64.0,2.0,998.0,30.0,6.0,2.0,,,28.789998999999998,2002-1
4119,1,7.0,5.0,2002.0,2.0,900,13.5,63.5,2.0,997.0,30.0,6.0,,,,28.789998999999998,2002-1
4120,1,7.0,5.0,2002.0,2.0,1200,13.5,63.0,2.0,996.0,30.0,6.0,2.0,,,28.119999,2002-1
4121,1,7.0,5.0,2002.0,2.0,1500,13.5,62.75,2.0,997.0,30.0,6.0,,,,28.119999,2002-1
4122,1,7.0,5.0,2002.0,2.0,1800,13.5,62.5,2.0,998.0,30.0,6.0,2.0,,,28.08,2002-1
4123,1,7.0,5.0,2002.0,2.0,2100,13.5,62.5,2.0,997.0,30.0,6.0,,,,28.08,2002-1
4124,1,8.0,5.0,2002.0,2.0,0,13.5,62.5,2.0,996.0,30.0,6.0,2.0,,,28.09,2002-1
4125,1,8.0,5.0,2002.0,2.0,300,13.5,62.0,1.5,1002.0,25.0,4.0,1.0,,,28.09,2002-1
4126,1,8.0,5.0,2002.0,2.0,600,13.5,61.5,1.5,1002.0,25.0,4.0,1.0,,,28.09,2002-1
4127,1,8.0,5.0,2002.0,2.0,900,13.5,61.25,1.5,1001.0,25.0,4.0,,,,28.769999,2002-1
4128,1,8.0,5.0,2002.0,2.0,1200,13.5,61.0,1.5,1000.0,25.0,4.0,1.0,,,28.769999,2002-1
4129,1,8.0,5.0,2002.0,2.0,1500,13.75,60.75,1.5,999.0,25.0,4.0,,,,28.769999,2002-1
4130,1,8.0,5.0,2002.0,2.0,1800,14.0,60.5,1.5,998.0,25.0,4.0,1.0,,,29.359999,2002-1
4131,1,8.0,5.0,2002.0,2.0,2100,14.0,60.0,1.5,998.0,25.0,4.0,1.0,,,29.359999,2002-1
4132,1,9.0,5.0,2002.0,2.0,0,14.0,60.0,1.5,998.0,25.0,4.0,1.0,,,29.029999,2002-1
4133,1,9.0,5.0,2002.0,2.0,300,14.0,59.5,2.0,998.0,30.0,6.0,2.0,,,29.029999,2002-1
4134,1,9.0,5.0,2002.0,2.0,600,14.5,58.5,2.5,998.0,35.0,8.0,3.0,,,29.73,2002-1
4135,1,9.0,5.0,2002.0,2.0,900,14.5,58.0,2.5,996.0,35.0,8.0,3.0,,,29.73,2002-1
4136,1,9.0,5.0,2002.0,2.0,1200,15.0,57.0,2.5,994.0,35.0,8.0,3.0,,,29.07,2002-1
4137,1,9.0,5.0,2002.0,2.0,1500,15.0,56.5,2.5,994.0,35.0,8.0,3.0,,,30.179997999999998,2002-1
4138,1,9.0,5.0,2002.0,2.0,1800,15.5,56.0,2.5,996.0,35.0,8.0,3.0,,,30.15,2002-1
4139,1,9.0,5.0,2002.0,2.0,2100,15.5,55.0,2.5,998.0,35.0,8.0,3.0,,,30.34,2002-1
4140,1,10.0,5.0,2002.0,2.0,0,16.0,54.5,2.5,998.0,35.0,8.0,3.0,,,29.16,2002-1
4141,1,10.0,5.0,2002.0,2.0,300,16.0,54.0,2.5,998.0,35.0,8.0,3.0,,,29.16,2002-1
4142,1,10.0,5.0,2002.0,2.0,600,16.5,54.0,2.5,998.0,35.0,8.0,3.0,,,29.16,2002-1
4143,0,11.0,5.0,2002.0,2.0,300,12.0,96.0,1.5,1006.0,25.0,4.0,1.0,,,30.23,2002-2
4144,0,11.0,5.0,2002.0,2.0,600,13.0,96.5,1.5,1006.0,25.0,4.0,1.0,,,30.539998999999998,2002-2
4145,0,11.0,5.0,2002.0,2.0,900,13.75,96.5,1.75,1005.0,27.5,5.0,,,,31.31,2002-2
4146,0,11.0,5.0,2002.0,2.0,1200,14.5,96.5,2.0,1004.0,30.0,6.0,2.0,,,31.31,2002-2
4147,0,11.0,5.0,2002.0,2.0,1500,15.0,96.5,2.0,1004.0,30.0,6.0,,,,30.89,2002-2
4148,0,11.0,5.0,2002.0,2.0,1800,15.5,96.5,2.0,1004.0,30.0,6.0,2.0,,,31.15,2002-2
4149,0,11.0,5.0,2002.0,2.0,2100,15.75,96.5,2.0,1004.0,30.0,6.0,,,,31.15,2002-2
4150,0,12.0,5.0,2002.0,2.0,0,16.0,96.5,2.0,1004.0,30.0,6.0,2.0,,,31.099998,2002-2
4151,0,12.0,5.0,2002.0,2.0,300,17.5,97.0,2.0,1004.0,30.0,6.0,2.0,,,,2002-2
4152,0,22.0,10.0,2002.0,1.0,900,13.5,81.5,1.5,1002.0,25.0,4.0,1.0,,,28.619999,2002-3
4153,0,22.0,10.0,2002.0,1.0,1200,13.5,81.5,1.5,1002.0,25.0,4.0,1.0,,,28.619999,2002-3
4154,0,22.0,10.0,2002.0,1.0,1500,13.75,81.5,1.5,1003.0,25.0,4.0,,,,28.619999,2002-3
4155,0,22.0,10.0,2002.0,1.0,1800,14.0,81.5,1.5,1004.0,25.0,4.0,1.0,,,28.619999,2002-3
4156,0,22.0,10.0,2002.0,1.0,2100,14.0,81.5,1.5,1004.0,25.0,4.0,,,,28.619999,2002-3
4157,0,23.0,10.0,2002.0,1.0,0,14.0,81.5,1.5,1004.0,25.0,4.0,,,,28.63,2002-3
4158,0,23.0,10.0,2002.0,1.0,300,14.0,81.5,1.5,1004.0,25.0,4.0,1.0,,,28.63,2002-3
4159,0,23.0,10.0,2002.0,1.0,600,14.0,81.5,1.5,1004.0,25.0,4.0,1.0,,,28.63,2002-3
4160,0,23.0,10.0,2002.0,1.0,900,14.0,81.5,1.5,1003.0,25.0,4.0,,,,28.63,2002-3
4161,0,23.0,10.0,2002.0,1.0,1200,14.0,81.5,1.5,1002.0,25.0,4.0,1.0,,,28.63,2002-3
4162,0,23.0,10.0,2002.0,1.0,1500,14.0,81.5,1.5,1003.0,25.0,4.0,,,,28.63,2002-3
4163,0,23.0,10.0,2002.0,1.0,1800,14.0,81.5,1.5,1004.0,25.0,4.0,1.0,,,28.63,2002-3
4164,0,10.0,11.0,2002.0,1.0,300,12.0,82.5,1.5,1004.0,25.0,4.0,1.0,,,28.01,2002-4
4165,0,10.0,11.0,2002.0,1.0,600,12.0,82.5,1.5,1004.0,25.0,4.0,1.0,,,28.01,2002-4
4166,0,10.0,11.0,2002.0,1.0,900,12.0,82.5,1.75,1003.0,27.5,5.0,,,,28.01,2002-4
4167,0,10.0,11.0,2002.0,1.0,1200,12.0,82.5,2.0,1002.0,30.0,6.0,2.0,,,28.01,2002-4
4168,0,10.0,11.0,2002.0,1.0,1500,12.25,82.5,2.0,1003.0,30.0,6.0,,,,28.01,2002-4
4169,0,10.0,11.0,2002.0,1.0,1800,12.5,82.5,2.0,1004.0,30.0,6.0,2.0,,,28.01,2002-4
4170,0,10.0,11.0,2002.0,1.0,2100,13.0,82.5,2.0,1004.0,30.0,6.0,,,,27.4,2002-4
4171,0,11.0,11.0,2002.0,1.0,0,13.5,82.5,2.0,1004.0,30.0,6.0,2.0,,,28.18,2002-4
4172,0,11.0,11.0,2002.0,1.0,300,14.0,83.0,2.0,1004.0,30.0,6.0,2.0,,,27.41,2002-4
4173,0,11.0,11.0,2002.0,1.0,600,14.5,83.5,2.0,1004.0,30.0,6.0,2.0,,,26.859999,2002-4
4174,0,11.0,11.0,2002.0,1.0,900,15.0,84.0,2.0,998.0,30.0,6.0,2.0,,,28.369999,2002-4
4175,0,11.0,11.0,2002.0,1.0,1200,16.0,84.5,2.5,996.0,45.0,10.0,3.0,,,27.939999,2002-4
4176,0,11.0,11.0,2002.0,1.0,1500,16.0,84.0,3.0,996.0,45.0,10.0,3.0,,,27.939999,2002-4
4177,0,11.0,11.0,2002.0,1.0,1800,16.0,84.0,3.0,996.0,45.0,10.0,3.0,,,27.939999,2002-4
4178,0,11.0,11.0,2002.0,1.0,2100,16.5,84.0,3.0,996.0,45.0,10.0,3.0,,,27.939999,2002-4
4179,0,12.0,11.0,2002.0,1.0,0,19.0,86.5,3.5,996.0,45.0,10.0,3.0,,,28.15,2002-4
4180,0,12.0,11.0,2002.0,1.0,300,20.0,87.0,3.0,996.0,45.0,10.0,3.0,,,29.369999,2002-4
4181,0,12.0,11.0,2002.0,1.0,600,21.0,87.5,3.5,990.0,55.0,15.0,4.0,,,28.769999,2002-4
4182,0,12.0,11.0,2002.0,1.0,900,22.5,88.5,,,,8.0,3.0,,,,2002-4
4183,0,12.0,11.0,2002.0,1.0,1200,24.0,90.0,,,,6.0,2.0,,,,2002-4
4184,0,12.0,11.0,2002.0,1.0,1500,25.0,91.5,,,,6.0,1.0,,,,2002-4
4185,0,23.0,11.0,2002.0,1.0,300,10.0,87.0,1.5,1004.0,25.0,4.0,1.0,,,28.99,2002-5
4186,0,23.0,11.0,2002.0,1.0,600,10.5,87.0,1.5,1004.0,25.0,4.0,1.0,,,28.99,2002-5
4187,0,23.0,11.0,2002.0,1.0,900,11.25,87.0,1.5,1003.0,25.0,4.0,,,,28.609999,2002-5
4188,0,23.0,11.0,2002.0,1.0,1200,12.0,87.0,1.5,1002.0,25.0,4.0,1.0,,,28.13,2002-5
4189,0,23.0,11.0,2002.0,1.0,1500,12.25,87.0,1.75,1002.0,27.5,5.0,,,,28.13,2002-5
4190,0,23.0,11.0,2002.0,1.0,1800,12.5,87.0,2.0,1002.0,30.0,6.0,2.0,,,28.13,2002-5
4191,0,23.0,11.0,2002.0,1.0,2100,12.5,87.5,2.0,1002.0,30.0,6.0,2.0,,,28.539998999999998,2002-5
4192,0,24.0,11.0,2002.0,1.0,0,13.0,87.5,2.0,1002.0,30.0,6.0,2.0,,,27.88,2002-5
4193,0,24.0,11.0,2002.0,1.0,300,13.0,87.5,2.5,1002.0,35.0,8.0,3.0,,,27.88,2002-5
4194,0,24.0,11.0,2002.0,1.0,600,13.5,87.5,2.5,1002.0,35.0,8.0,3.0,,,27.66,2002-5
4195,0,24.0,11.0,2002.0,1.0,900,14.0,87.5,2.5,1000.0,35.0,8.0,3.0,,,27.66,2002-5
4196,0,24.0,11.0,2002.0,1.0,1200,15.0,88.0,2.5,1000.0,35.0,8.0,3.0,,,27.039998999999998,2002-5
4197,0,24.0,11.0,2002.0,1.0,1500,15.0,88.0,2.5,1000.0,35.0,8.0,3.0,,,27.039998999999998,2002-5
4198,0,24.0,11.0,2002.0,1.0,1800,15.0,88.0,2.5,1000.0,35.0,8.0,3.0,,,27.039998999999998,2002-5
4199,0,24.0,11.0,2002.0,1.0,2100,15.25,88.0,2.5,1001.0,35.0,8.0,,,,27.039998999999998,2002-5
4200,0,25.0,11.0,2002.0,1.0,0,15.5,88.0,2.5,1002.0,35.0,8.0,3.0,,,27.63,2002-5
4201,0,25.0,11.0,2002.0,1.0,300,15.5,88.0,2.5,1002.0,35.0,8.0,3.0,,,27.63,2002-5
4202,0,25.0,11.0,2002.0,1.0,600,15.5,88.0,2.5,1002.0,35.0,8.0,3.0,,,27.63,2002-5
4203,0,25.0,11.0,2002.0,1.0,900,15.5,88.0,2.5,1002.0,35.0,8.0,3.0,,,27.63,2002-5
4204,0,25.0,11.0,2002.0,1.0,1200,15.5,88.0,2.5,1000.0,35.0,8.0,3.0,,,27.63,2002-5
4205,0,25.0,11.0,2002.0,1.0,1500,15.5,88.0,2.5,1002.0,35.0,8.0,3.0,,,27.63,2002-5
4206,0,25.0,11.0,2002.0,1.0,1800,15.5,88.0,2.5,1002.0,35.0,6.0,3.0,,,27.63,2002-5
4207,0,25.0,11.0,2002.0,1.0,2100,15.75,88.0,2.5,1002.0,35.0,7.0,,,,27.63,2002-5
4208,0,26.0,11.0,2002.0,1.0,0,16.0,88.0,2.5,1002.0,35.0,8.0,3.0,,,28.029999,2002-5
4209,0,26.0,11.0,2002.0,1.0,300,16.0,88.0,2.5,1002.0,35.0,8.0,3.0,,,28.029999,2002-5
4210,0,26.0,11.0,2002.0,1.0,600,16.0,88.0,2.5,1002.0,35.0,8.0,3.0,,,28.029999,2002-5
4211,0,26.0,11.0,2002.0,1.0,900,16.0,88.0,2.5,1000.0,35.0,8.0,3.0,,,28.029999,2002-5
4212,0,26.0,11.0,2002.0,1.0,1200,16.5,88.5,2.5,1000.0,35.0,8.0,3.0,,,28.029999,2002-5
4213,0,26.0,11.0,2002.0,1.0,1500,16.5,89.0,2.5,1002.0,35.0,8.0,3.0,,,27.199999,2002-5
4214,0,26.0,11.0,2002.0,1.0,1800,16.5,89.5,2.5,1002.0,35.0,8.0,3.0,,,27.099998,2002-5
4215,0,26.0,11.0,2002.0,1.0,2100,16.5,89.5,2.5,1002.0,35.0,8.0,3.0,,,27.099998,2002-5
4216,0,27.0,11.0,2002.0,1.0,0,16.5,90.0,2.5,1002.0,35.0,8.0,3.0,,,27.109999,2002-5
4217,0,27.0,11.0,2002.0,1.0,300,17.0,90.0,2.5,1004.0,35.0,8.0,3.0,,,28.07,2002-5
4218,0,27.0,11.0,2002.0,1.0,600,17.0,90.5,2.5,1004.0,35.0,8.0,3.0,,,28.07,2002-5
4219,0,27.0,11.0,2002.0,1.0,900,17.1,90.75,2.25,1005.0,32.5,7.0,,,,27.88,2002-5
4220,0,27.0,11.0,2002.0,1.0,1200,17.2,91.0,2.0,1006.0,30.0,6.0,2.0,,,27.88,2002-5
4221,0,27.0,11.0,2002.0,1.0,1500,17.35,91.0,1.75,1006.0,27.5,5.0,,,,27.88,2002-5
4222,0,27.0,11.0,2002.0,1.0,1800,17.5,91.0,1.5,1006.0,25.0,4.0,1.0,,,27.5,2002-5
4223,0,27.0,11.0,2002.0,1.0,2100,17.5,91.0,1.5,1007.0,25.0,4.0,,,,27.5,2002-5
4224,0,28.0,11.0,2002.0,1.0,0,17.5,91.0,1.5,1008.0,25.0,4.0,1.0,,,27.619999,2002-5
4225,0,28.0,11.0,2002.0,1.0,300,17.5,91.5,1.5,1008.0,25.0,4.0,1.0,,,27.039998999999998,2002-5
4226,0,28.0,11.0,2002.0,1.0,600,17.5,91.5,1.5,1008.0,25.0,4.0,1.0,,,27.039998999999998,2002-5
4227,0,28.0,11.0,2002.0,1.0,900,17.75,91.75,1.5,1008.0,25.0,4.0,,,,27.039998999999998,2002-5
4228,0,28.0,11.0,2002.0,1.0,1200,18.0,92.0,1.5,1008.0,25.0,4.0,1.0,,,27.039998999999998,2002-5
4229,0,21.0,12.0,2002.0,1.0,300,4.0,77.0,1.5,1006.0,25.0,4.0,1.0,,,29.08,2002-6
4230,0,21.0,12.0,2002.0,1.0,600,4.5,77.5,1.5,1006.0,25.0,4.0,1.0,,,28.43,2002-6
4231,0,21.0,12.0,2002.0,1.0,900,4.5,77.75,1.5,1006.0,25.0,4.0,,,,28.43,2002-6
4232,0,21.0,12.0,2002.0,1.0,1200,4.5,78.0,1.5,1006.0,25.0,4.0,1.0,,,28.43,2002-6
4233,0,21.0,12.0,2002.0,1.0,1500,4.5,78.0,1.5,1006.0,25.0,4.0,,,,28.43,2002-6
4234,0,21.0,12.0,2002.0,1.0,1800,4.5,78.0,1.5,1006.0,25.0,4.0,1.0,,,28.43,2002-6
4235,0,21.0,12.0,2002.0,1.0,2100,4.5,78.15,1.5,1006.0,25.0,4.0,,,,28.43,2002-6
4236,0,22.0,12.0,2002.0,1.0,0,4.5,78.3,1.5,1006.0,25.0,4.0,1.0,,,28.51,2002-6
4237,0,22.0,12.0,2002.0,1.0,300,4.5,78.5,1.5,1006.0,25.0,4.0,1.0,,,28.51,2002-6
4238,0,22.0,12.0,2002.0,1.0,600,4.5,79.0,1.5,1006.0,25.0,4.0,1.0,,,28.25,2002-6
4239,0,22.0,12.0,2002.0,1.0,900,4.5,79.25,1.5,1006.0,25.0,4.0,,,,28.25,2002-6
4240,0,22.0,12.0,2002.0,1.0,1200,4.5,79.5,1.5,1006.0,25.0,4.0,1.0,,,28.349998,2002-6
4241,0,22.0,12.0,2002.0,1.0,1500,4.5,79.75,1.5,1006.0,25.0,4.0,,,,28.349998,2002-6
4242,0,22.0,12.0,2002.0,1.0,1800,4.5,80.0,1.5,1006.0,25.0,4.0,1.0,,,28.349998,2002-6
4243,0,22.0,12.0,2002.0,1.0,2100,4.5,80.25,1.5,1006.0,25.0,4.0,,,,28.349998,2002-6
4244,0,23.0,12.0,2002.0,1.0,0,4.5,80.5,1.5,1006.0,25.0,4.0,1.0,,,28.34,2002-6
4245,0,23.0,12.0,2002.0,1.0,300,4.5,80.5,1.5,1006.0,25.0,4.0,1.0,,,28.34,2002-6
4246,0,23.0,12.0,2002.0,1.0,600,4.5,80.5,1.5,1004.0,25.0,4.0,1.0,,,28.34,2002-6
4247,0,23.0,12.0,2002.0,1.0,900,4.75,80.75,1.5,1004.0,25.0,4.0,,,,27.539998999999998,2002-6
4248,0,23.0,12.0,2002.0,1.0,1200,5.0,81.0,1.5,1004.0,25.0,4.0,1.0,,,27.539998999999998,2002-6
4249,0,23.0,12.0,2002.0,1.0,1500,5.0,81.0,1.75,1004.0,27.5,5.0,,,,27.539998999999998,2002-6
4250,0,23.0,12.0,2002.0,1.0,1800,5.0,81.0,2.0,1004.0,30.0,6.0,2.0,,,27.539998999999998,2002-6
4251,0,23.0,12.0,2002.0,1.0,2100,5.0,81.0,2.0,1004.0,30.0,6.0,,,,27.539998999999998,2002-6
4252,0,24.0,12.0,2002.0,1.0,0,5.0,81.0,2.0,1004.0,30.0,6.0,2.0,,,27.42,2002-6
4253,0,24.0,12.0,2002.0,1.0,300,5.5,81.5,2.5,1002.0,35.0,8.0,3.0,,,27.539998999999998,2002-6
4254,0,24.0,12.0,2002.0,1.0,600,5.5,81.5,2.5,1002.0,35.0,8.0,3.0,,,27.539998999999998,2002-6
4255,0,24.0,12.0,2002.0,1.0,900,6.0,82.0,2.5,1002.0,35.0,8.0,3.0,,,27.539998999999998,2002-6
4256,0,24.0,12.0,2002.0,1.0,1200,6.0,82.0,2.5,1000.0,35.0,8.0,3.0,,,27.539998999999998,2002-6
4257,0,24.0,12.0,2002.0,1.0,1500,6.5,82.5,2.5,1000.0,35.0,8.0,3.0,,,27.539998999999998,2002-6
4258,0,24.0,12.0,2002.0,1.0,1800,6.5,82.5,2.5,1002.0,35.0,8.0,3.0,,,27.539998999999998,2002-6
4259,0,24.0,12.0,2002.0,1.0,2100,6.5,82.5,2.5,1002.0,35.0,8.0,3.0,,,27.539998999999998,2002-6
4260,0,25.0,12.0,2002.0,1.0,0,7.0,83.5,2.5,1002.0,35.0,8.0,3.0,,,27.689999,2002-6
4261,0,25.0,12.0,2002.0,1.0,300,7.0,83.5,2.0,1004.0,30.0,6.0,2.0,,,27.689999,2002-6
4262,0,25.0,12.0,2002.0,1.0,600,7.0,84.5,2.0,1004.0,30.0,6.0,2.0,,,27.689999,2002-6
4263,0,25.0,12.0,2002.0,1.0,900,7.25,85.25,1.75,1004.0,27.5,5.0,,,,27.64,2002-6
4264,0,25.0,12.0,2002.0,1.0,1200,7.5,86.0,1.5,1004.0,25.0,4.0,1.0,,,28.529999,2002-6
4265,0,25.0,12.0,2002.0,1.0,1500,7.5,86.0,1.5,1004.0,25.0,4.0,1.0,,,28.529999,2002-6
4266,0,10.0,5.0,2003.0,2.0,300,6.0,90.5,1.5,1002.0,25.0,,1.0,,,29.67,2003-1
4267,0,10.0,5.0,2003.0,2.0,600,6.0,90.5,1.5,1002.0,25.0,,1.0,,,29.67,2003-1
4268,0,10.0,5.0,2003.0,2.0,900,7.0,90.5,1.5,1002.0,25.0,,1.0,,,29.91,2003-1
4269,0,10.0,5.0,2003.0,2.0,1200,8.0,89.5,2.0,1002.0,30.0,4.0,2.0,,,30.769999,2003-1
4270,0,10.0,5.0,2003.0,2.0,1500,8.0,89.5,2.0,1000.0,30.0,4.0,2.0,,,30.769999,2003-1
4271,0,10.0,5.0,2003.0,2.0,1800,8.5,89.0,2.0,1000.0,30.0,4.0,2.0,,,30.47,2003-1
4272,0,10.0,5.0,2003.0,2.0,2100,8.5,89.0,2.0,1000.0,30.0,4.0,2.0,,,30.47,2003-1
4273,0,11.0,5.0,2003.0,2.0,0,9.0,88.5,2.5,1000.0,35.0,6.0,3.0,,,29.109999,2003-1
4274,0,11.0,5.0,2003.0,2.0,300,9.5,87.5,2.5,998.0,35.0,6.0,3.0,,,30.019999,2003-1
4275,0,11.0,5.0,2003.0,2.0,600,10.0,87.0,2.5,998.0,35.0,6.0,3.0,,,30.619999,2003-1
4276,0,11.0,5.0,2003.0,2.0,900,10.0,87.0,3.0,998.0,45.0,10.0,3.0,,,30.619999,2003-1
4277,0,11.0,5.0,2003.0,2.0,1200,10.5,86.5,3.5,990.0,55.0,14.0,4.0,,,30.72,2003-1
4278,0,11.0,5.0,2003.0,2.0,1500,10.5,86.5,3.5,990.0,55.0,14.0,4.0,,,30.72,2003-1
4279,0,11.0,5.0,2003.0,2.0,1800,11.0,86.0,3.5,990.0,55.0,14.0,4.0,,,30.9,2003-1
4280,0,11.0,5.0,2003.0,2.0,2100,11.0,86.0,3.5,986.0,55.0,16.0,4.0,,,30.9,2003-1
4281,0,12.0,5.0,2003.0,2.0,0,11.0,86.0,3.5,986.0,55.0,16.0,4.0,,,30.91,2003-1
4282,0,12.0,5.0,2003.0,2.0,300,11.0,86.0,3.5,986.0,55.0,16.0,4.0,,,30.91,2003-1
4283,0,12.0,5.0,2003.0,2.0,600,11.0,86.0,3.5,986.0,55.0,16.0,4.0,,,30.91,2003-1
4284,0,12.0,5.0,2003.0,2.0,900,11.0,86.0,3.5,986.0,55.0,16.0,4.0,,,30.91,2003-1
