,lati,long,ecp,mssw,sst,cyclone_id,distance,direction
1312,22.0,92.5,978.4,53.0,30.666665333333334,1998-1,72.88213372078265,237.78043307990288
1313,10.5,69.5,1004.0,25.0,31.14,1998-2,0.0,0.0
1314,10.75,69.25,1004.0,27.5,30.99,1998-2,24.219697137664483,176.29752756284657
1315,11.0,69.0,1004.0,30.0,30.99,1998-2,24.209844863077606,180.0631844808234
1316,11.0,69.2,1004.0,30.0,30.99,1998-2,13.564795945654623,179.9494584759333
1317,11.0,69.4,1004.0,30.0,30.99,1998-2,13.564795945653762,179.94757180861728
1318,11.0,69.6,1004.0,30.0,31.24,1998-2,13.5647959456529,179.94318600238304
1319,11.0,69.8,1004.0,30.0,31.15,1998-2,13.564795945653762,179.9351793271595
1320,11.0,70.0,1004.0,30.0,31.15,1998-2,13.564795945653762,179.92087371904844
1321,11.5,70.5,1000.0,30.0,31.07,1998-2,48.389235269798334,158.17537931489701
1322,12.5,70.0,998.0,35.0,31.07,1998-2,76.91392756890261,213.61262578745672
1323,12.0,70.0,998.0,35.0,31.07,1998-2,34.54671087231559,180.0
1324,12.0,69.75,997.0,35.0,31.07,1998-2,16.89589059712012,192.8264044743123
1325,12.0,69.5,996.0,35.0,31.07,1998-2,16.89589059712012,194.55051419786682
1326,12.25,69.25,996.0,35.0,30.63,1998-2,24.157262965762246,208.54766915598128
1327,12.5,69.0,996.0,35.0,30.539999,1998-2,0.0,0.0
1328,12.5,69.0,996.0,45.0,30.539999,1998-2,0.0,0.0
1329,12.5,69.0,989.0,55.0,30.539999,1998-2,0.0,0.0
1330,12.75,69.0,988.0,55.0,31.15,1998-2,17.27335543615774,0.0
1331,13.0,69.0,987.0,55.0,31.15,1998-2,17.273355436157743,0.0
1332,13.25,68.75,989.0,55.0,31.15,1998-2,24.111244101251536,347.4007509917163
1333,13.5,68.5,991.0,55.0,31.3,1998-2,24.099194913731367,351.53591944488534
1334,13.75,68.25,990.0,55.0,31.3,1998-2,24.086929105222847,353.9342240560709
1335,14.0,68.0,989.0,55.0,30.98,1998-2,24.074447279439,356.51174829478845
1336,14.5,68.0,989.0,55.0,30.98,1998-2,34.54671087231559,-0.0
1337,15.0,68.0,989.0,55.0,30.539999,1998-2,34.546710872315266,180.0
1338,15.5,68.0,979.0,65.0,30.75,1998-2,34.54671087231559,180.0
1339,16.0,68.0,970.0,80.0,30.75,1998-2,34.54671087231549,180.0
1340,16.25,68.0,970.0,80.0,30.75,1998-2,17.27335543615807,180.0
1341,16.5,68.0,970.0,80.0,30.75,1998-2,17.27335543615763,180.0
1342,17.0,68.0,970.0,80.0,30.8,1998-2,34.54671087231549,180.0
1343,17.5,68.0,970.0,80.0,31.179998,1998-2,34.546710872315266,180.0
1344,18.0,67.5,970.0,80.0,31.179998,1998-2,47.70761554794237,332.65353256470837
1345,18.5,68.0,970.0,90.0,31.179998,1998-2,47.643412400645154,37.3779751391594
1346,19.0,68.0,964.0,90.0,30.92,1998-2,34.54671087231548,0.0
1347,19.5,68.0,958.0,90.0,30.55,1998-2,34.54671087231549,0.0
1348,20.0,68.25,959.0,85.0,30.55,1998-2,38.18077547502998,6.449732610722905
1349,20.5,68.5,960.0,80.0,30.55,1998-2,38.15885152607996,358.5349999381783
1350,21.0,68.75,959.0,80.0,30.349998,1998-2,38.13646192444803,347.1085588218599
1351,21.5,69.0,958.0,80.0,30.13,1998-2,38.113612675706484,329.50621143340305
1352,22.0,69.5,961.0,75.41666666666667,30.03333333333333,1998-2,47.1493421983702,303.83313602190486
1353,22.5,69.5,964.0,70.83333333333333,29.936666666666667,1998-2,34.54671087231571,180.0
1354,23.0,70.0,967.0,66.25,29.84,1998-2,46.9942652768312,235.73157880947466
1355,17.5,87.5,994.0,25.0,28.97,1998-3,0.0,0.0
1356,17.5,86.0,995.0,30.0,29.949999,1998-3,98.84309599395549,330.613429930746
1357,17.5,85.5,995.0,30.0,29.949999,1998-3,32.94777429794616,353.1909966120152
1358,17.5,85.0,995.0,30.0,29.74,1998-3,32.94777429794532,353.9600565660533
1359,17.5,84.5,995.0,30.0,29.75,1998-3,32.94777429794616,353.0579175081891
1360,17.5,83.5,995.0,30.0,29.75,1998-3,65.89549187286138,303.9565610423356
1361,17.5,83.25,993.5,30.0,29.421249875,1998-3,16.47389069407109,194.18630075823643
1362,17.5,83.0,992.0,30.0,29.09249975,1998-3,16.47389069407109,186.88907086299497
1363,14.0,67.5,1002.0,25.0,26.699999,1998-5,0.0,0.0
1364,14.5,67.0,1002.0,25.0,26.779999,1998-5,48.1105721632512,167.22594303301295
1365,15.0,66.5,1002.0,25.0,25.599998,1998-5,48.05806712841831,157.90670848982683
1366,15.0,66.25,1001.0,25.0,25.599998,1998-5,16.68477923583586,167.1894085459122
1367,15.0,66.0,1000.0,25.0,25.89,1998-5,48.05806712841772,151.39079082509053
1368,14.5,66.5,1000.0,25.0,27.18,1998-5,106.01115708733015,203.33004895809736
1369,15.0,65.0,1000.0,25.0,26.22,1998-5,106.01115708733016,112.97847148366908
1370,14.5,66.5,998.0,30.0,27.18,1998-5,0.0,0.0
1371,15.0,66.0,998.0,30.0,25.89,1998-5,0.0,0.0
1372,15.0,65.75,998.0,30.0,25.89,1998-5,16.68477923583586,158.24643647066944
1373,15.0,65.5,998.0,30.0,25.89,1998-5,0.0,180.0
1374,15.0,65.5,998.0,30.0,25.89,1998-5,0.0,0.0
1375,15.0,65.5,998.0,30.0,25.91,1998-5,0.0,0.0
1376,15.5,65.0,998.0,30.0,26.82,1998-5,48.00385681812438,38.30611967236092
1377,15.5,64.5,998.0,30.0,26.119999,1998-5,33.29025511076174,29.34037375059761
1378,15.75,64.25,998.0,27.5,26.119999,1998-5,23.981079125774883,14.578673093382246
1379,16.0,64.0,998.0,25.0,26.119999,1998-5,0.0,-0.0
1380,16.0,64.0,999.0,25.0,26.119999,1998-5,0.0,0.0
1381,16.0,64.0,1000.0,25.0,26.119999,1998-5,0.0,0.0
1382,16.25,63.75,1001.0,25.0,26.119999,1998-5,23.952495339085488,328.52145910025195
1383,16.5,63.5,1002.0,25.0,25.9,1998-5,23.937889060566828,128.2718157181147
1384,17.0,63.0,1004.0,25.0,25.81,1998-5,47.831103652449436,171.72836500439485
1385,17.0,62.5,1004.0,25.0,26.16,1998-5,33.03717494899818,172.39178349102508
1386,17.25,62.25,1004.0,25.0,26.16,1998-5,23.89282147780953,179.52069436194188
1387,17.5,62.0,1004.0,25.0,26.68,1998-5,23.877385211235122,186.1978213106619
1388,17.0,61.5,1002.0,25.0,26.16,1998-5,47.77018350032819,164.0688962612148
1389,16.5,61.0,1000.0,25.0,27.22,1998-5,47.83110365244947,140.72650365771932
1390,16.5,61.75,1000.0,25.0,26.25,1998-5,49.68607362390261,211.2812022150846
1391,16.5,62.5,1000.0,25.0,26.65,1998-5,49.68607362390261,209.67076553479367
1392,16.0,63.0,1000.0,25.0,25.99,1998-5,47.890363770288005,252.67827664684913
1393,16.0,63.5,998.0,25.0,26.31,1998-5,33.20842187629739,302.69302063675934
1394,16.25,63.75,996.0,27.5,26.31,1998-5,0.0,0.0
1395,16.5,64.0,994.0,30.0,26.31,1998-5,0.0,-0.0
1396,16.5,64.0,995.0,30.0,26.31,1998-5,0.0,0.0
1397,16.5,64.0,996.0,30.0,26.31,1998-5,0.0,0.0
1398,16.75,64.25,996.0,30.0,25.99,1998-5,23.923074161285204,340.4673987489125
1399,17.0,64.5,996.0,30.0,26.939999,1998-5,0.0,-0.0
1400,17.0,64.5,996.0,30.0,26.939999,1998-5,0.0,0.0
1401,18.5,66.0,998.0,30.0,27.49,1998-5,143.12042666896033,69.8370275796327
1402,18.75,67.0,997.0,32.5,27.58,1998-5,67.71496438952296,58.584060889330075
1403,19.0,68.0,996.0,35.0,27.449999,1998-5,67.62126590276385,56.74138670345025
1404,19.5,68.75,996.0,35.0,28.289999,1998-5,59.8906235573466,35.04179024335339
1405,20.0,69.5,996.0,35.0,28.3,1998-5,59.76737603838939,20.755188745824583
1406,20.25,69.75,997.0,35.0,28.3,1998-5,23.694196721965717,3.448526861547436
1407,20.5,70.0,998.0,35.0,27.96,1998-5,23.676347990450573,358.36820200218926
1408,22.5,73.0,998.0,35.0,28.64,1998-5,237.24001880122486,352.56019785627603
1409,15.5,82.5,1000.0,25.0,29.32,1998-6,0.0,0.0
1410,15.5,82.25,1000.0,27.5,29.32,1998-6,16.645130384383663,19.477514107268224
1411,15.5,82.0,1000.0,30.0,29.32,1998-6,0.0,-0.0
1412,15.5,82.0,1000.0,30.0,29.32,1998-6,0.0,0.0
1413,15.5,82.0,1000.0,30.0,28.91,1998-6,0.0,0.0
1414,15.5,82.0,1000.0,30.0,28.91,1998-6,0.0,0.0
1415,15.5,82.0,1000.0,30.0,28.91,1998-6,0.0,0.0
1416,15.75,81.75,999.0,30.0,28.91,1998-6,23.981079125774883,84.35738302687082
1417,16.0,81.5,998.0,30.0,28.91,1998-6,23.96689226694144,152.26346797681998
1418,16.5,81.5,998.8,29.0,28.91,1998-6,34.5467108723157,180.0
1419,13.0,87.5,1004.0,25.0,28.99,1998-8,0.0,0.0
1420,13.1,87.3,1003.6,26.0,28.939999,1998-8,15.131386539422923,349.476798292295
1421,13.2,87.1,1003.2,27.0,28.939999,1998-8,15.126523489874733,350.7690799687699
1422,13.3,86.9,1002.8,28.0,28.939999,1998-8,15.121624391175382,351.2731086719401
1423,13.4,86.7,1002.4,29.0,28.08,1998-8,15.11668926799925,351.08491807397183
1424,13.5,86.5,1002.0,30.0,28.43,1998-8,15.111718145214947,349.92158784834817
1425,14.0,86.0,1002.0,30.0,28.43,1998-8,0.0,180.0
1426,14.0,86.0,998.0,35.0,28.43,1998-8,0.0,0.0
1427,14.5,85.5,996.0,45.0,28.43,1998-8,48.110572163251796,169.56375568886168
1428,14.75,85.25,994.0,50.0,28.68,1998-8,24.035711906748343,171.69933940062492
1429,15.0,85.0,992.0,55.0,28.68,1998-8,24.02237227732216,166.27827164614473
1430,15.25,84.75,992.0,55.0,28.68,1998-8,24.00881982054218,149.55502128076523
1431,15.5,84.5,992.0,55.0,28.609999,1998-8,23.995055208749882,66.52521848244189
1432,16.0,84.0,988.0,65.0,28.609999,1998-8,47.947951990226784,29.48579921124941
1433,16.5,83.5,982.0,77.0,28.609999,1998-8,47.890363770288666,23.562502450492342
1434,17.0,83.5,982.0,65.0,28.619999,1998-8,34.54671087231549,-0.0
1435,17.5,83.0,984.5,60.0,28.489999125,1998-8,47.77018350032815,193.74986473208222
1436,12.0,92.5,1002.0,25.0,27.58,1998-9,0.0,0.0
1437,12.0,92.5,1002.0,25.0,27.58,1998-9,0.0,0.0
1438,12.25,92.0,1001.0,27.5,27.58,1998-9,37.936614930040854,331.665923246206
1439,12.5,91.5,1000.0,30.0,27.58,1998-9,0.0,0.0
1440,12.5,91.5,1000.0,30.0,27.58,1998-9,0.0,0.0
1441,12.5,91.0,1002.0,30.0,27.73,1998-9,33.72781087018333,266.78631299630644
1442,13.25,90.0,1002.0,30.0,27.59,1998-9,84.9830051389437,224.7763537897271
1443,14.0,89.0,1002.0,30.0,27.97,1998-9,84.81879232148948,345.40379606103374
1444,14.5,88.5,1000.0,35.0,28.32,1998-9,48.1105721632512,10.020805037002726
1445,15.0,88.0,998.0,35.0,28.75,1998-9,48.05806712841831,28.404248234197606
1446,15.5,88.0,996.0,35.0,28.88,1998-9,0.0,-0.0
1447,15.5,88.0,996.0,45.0,28.88,1998-9,0.0,0.0
1448,15.75,88.0,996.0,45.0,28.88,1998-9,17.27335543615785,180.0
1449,16.0,88.0,996.0,45.0,28.88,1998-9,17.27335543615763,180.0
1450,16.25,87.75,996.0,45.0,28.88,1998-9,23.952495339085488,162.70812784326952
1451,16.5,87.5,996.0,45.0,26.849998,1998-9,23.937889060566828,169.53993047747383
1452,17.0,87.5,992.0,45.0,27.32,1998-9,34.54671087231549,180.0
1453,17.5,87.5,992.0,55.0,28.289999,1998-9,34.546710872315266,180.0
1454,18.0,87.5,992.0,55.0,28.289999,1998-9,34.54671087231549,180.0
1455,19.0,87.5,984.0,65.0,28.05,1998-9,69.09342174463102,0.0
1456,19.25,87.5,984.0,65.0,28.05,1998-9,17.27335543615763,0.0
1457,19.5,87.5,984.0,65.0,27.59,1998-9,17.27335543615763,0.0
1458,20.0,87.75,984.0,65.0,27.59,1998-9,38.18077547502998,5.904655010551264
1459,20.5,88.0,984.0,65.0,27.82,1998-9,38.15885152607996,358.8711127723211
1460,21.5,88.5,990.0,60.0,27.7819999,1998-9,76.24999731047924,332.1593616985877
1461,22.0,89.0,998.0,55.0,27.7439998,1998-9,47.14934219836964,327.42112050584706
1462,12.5,72.0,1000.0,25.0,28.56,1999-2,0.0,0.0
1463,12.7,71.8,1000.0,25.0,28.279999,1999-2,19.30867495925591,199.76796693155313
1464,12.9,71.6,1000.0,25.0,28.279999,1999-2,19.301269813783993,192.82338316523104
1465,13.0,71.5,998.0,30.0,28.279999,1999-2,9.6478235158227,185.591524159038
1466,13.5,71.0,998.0,30.0,28.46,1999-2,48.21042520856977,200.9510458537974
1467,14.5,70.5,996.0,35.0,28.65,1999-2,76.7951321769164,19.562706650405133
1468,15.0,70.0,996.0,45.0,28.68,1999-2,48.05806712841831,21.43313963272735
1469,15.0,69.5,992.0,55.0,28.68,1999-2,0.0,-0.0
1470,15.0,69.5,984.0,64.0,28.68,1999-2,0.0,0.0
1471,15.5,69.0,984.0,64.0,28.41,1999-2,48.003856818124966,77.20415700426888
1472,16.0,68.5,984.0,64.0,28.369999,1999-2,0.0,180.0
1473,16.0,68.5,980.0,64.0,28.369999,1999-2,0.0,0.0
1474,16.5,68.5,976.0,80.0,28.42,1999-2,34.5467108723157,180.0
1475,17.0,67.5,976.0,80.0,29.029999,1999-2,74.63796143935544,114.59946734277317
1476,18.0,67.5,964.0,90.0,28.23,1999-2,69.09342174463079,0.0
1477,17.8,67.6,964.0,90.0,28.23,1999-2,15.303109968254619,6.354897770638195
1478,18.5,67.5,950.0,105.0,28.23,1999-2,0.0,0.0
1479,18.5,67.5,948.0,105.0,28.23,1999-2,0.0,0.0
1480,19.0,67.5,948.0,105.0,28.349998,1999-2,34.54671087231548,0.0
1481,20.0,67.5,948.0,105.0,28.48,1999-2,69.09342174463079,0.0
1482,20.5,67.5,948.0,105.0,28.519999,1999-2,34.54671087231549,180.0
1483,21.0,67.5,948.0,105.0,28.58,1999-2,0.0,180.0
1484,21.0,67.5,948.0,105.0,28.58,1999-2,0.0,0.0
1485,21.0,67.5,948.0,105.0,28.58,1999-2,0.0,0.0
1486,21.5,67.5,946.0,105.0,28.14,1999-2,34.54671087231549,180.0
1487,22.0,67.5,946.0,105.0,28.14,1999-2,34.546710872315266,180.0
1488,22.5,67.5,946.0,105.0,28.14,1999-2,34.54671087231571,180.0
1489,23.0,67.5,946.0,105.0,28.25,1999-2,34.54671087231548,180.0
1490,23.3,67.5,946.0,105.0,26.699999,1999-2,20.728026523389413,180.0
1491,23.5,68.5,946.0,105.0,26.762856142857142,1999-2,64.89887562542013,183.57197614480194
1492,23.7,68.5,946.0,105.0,26.825713285714283,1999-2,13.818684348925851,180.0
1493,24.1,68.25,948.3157894736842,100.78947368421052,26.888570428571427,1999-2,31.831071513778916,215.30350317920994
1494,18.5,86.0,990.0,25.0,28.019999,1999-3,0.0,0.0
1495,18.5,86.0,992.0,30.0,28.019999,1999-3,0.0,0.0
1496,18.75,85.5,989.0,30.0,28.039999,1999-3,37.0149670795499,322.6247357393391
1497,19.0,85.0,986.0,30.0,28.63,1999-3,36.97211970915541,270.6333443942566
1498,19.25,84.75,986.0,30.0,28.63,1999-3,23.763619883503313,206.65561995195537
1499,21.0,89.0,992.0,20.0,27.689999,1999-4,0.0,0.0
1500,21.0,88.5,992.0,20.0,27.57,1999-4,32.25211992699148,15.225528317062453
1501,21.5,88.5,991.0,22.5,27.587058764705883,1999-4,34.54671087231549,-0.0
1502,22.0,88.5,990.0,25.0,27.604117529411766,1999-4,34.546710872315266,-0.0
1503,21.0,88.5,992.0,20.0,27.859999,1999-5,0.0,-0.0
1504,21.0,88.5,992.0,20.0,27.859999,1999-5,0.0,0.0
1505,21.0,88.5,992.0,20.0,27.859999,1999-5,0.0,0.0
1506,21.5,88.17,992.0,20.0,27.89649905,1999-5,40.55930067971454,24.33286466338633
1507,22.0,87.83,992.0,20.0,27.9329991,1999-5,40.86019663462683,112.07981651640338
1508,13.5,92.5,1004.0,20.0,28.59,1999-6,0.0,0.0
1509,14.0,91.5,1002.0,20.0,28.59,1999-6,75.48268965191961,187.39575223025088
1510,14.5,90.75,1002.0,20.0,28.599998,1999-6,60.95954267811828,162.8846786668301
1511,15.0,90.0,1002.0,20.0,28.689999,1999-6,60.86628586296925,68.34919069876452
1512,15.1,89.75,1002.0,20.0,28.689999,1999-6,18.055204142699154,17.215178721535707
1513,15.2,89.5,1002.0,20.0,28.689999,1999-6,18.047948573963232,14.05824694202719
1514,15.3,89.0,1000.0,30.0,28.18,1999-6,34.03883552365161,26.177534446667778
1515,15.5,88.5,1000.0,30.0,28.33,1999-6,36.059193767109704,37.305133970215465
1516,16.0,88.5,998.0,35.0,28.33,1999-6,34.54671087231549,-0.0
1517,16.5,88.0,998.0,35.0,28.33,1999-6,47.890363770288666,153.97006659363765
1518,17.0,87.5,996.0,45.0,28.17,1999-6,47.83110365244885,172.2370042007648
1519,17.5,86.5,994.0,45.0,28.74,1999-6,74.4817342729434,274.48293449292737
1520,17.6,86.0,992.0,55.0,28.74,1999-6,0.0,0.0
1521,17.6,86.0,992.0,55.0,28.74,1999-6,0.0,0.0
1522,17.7,86.0,992.0,55.0,28.74,1999-6,0.0,0.0
1523,17.7,86.0,988.0,65.0,28.699999,1999-6,0.0,0.0
1524,18.0,85.5,978.0,80.0,28.699999,1999-6,38.87139827235849,341.54084535543825
1525,18.0,85.0,978.0,80.0,28.68,1999-6,32.855864536153845,339.3788969984138
1526,18.5,85.0,978.0,80.0,28.68,1999-6,34.54671087231571,0.0
1527,19.0,85.0,978.0,80.0,29.199999,1999-6,0.0,0.0
1528,19.0,85.0,978.0,80.0,29.199999,1999-6,0.0,0.0
1529,19.2,85.0,968.0,90.0,29.199999,1999-6,13.81868434892607,180.0
1530,19.35,85.0,971.0,84.58333333333333,29.199999,1999-6,10.364013261694838,180.0
1531,12.5,98.0,1002.0,25.0,27.96,1999-7,0.0,0.0
1532,12.5,98.0,1002.0,25.0,27.96,1999-7,0.0,0.0
1533,12.5,98.0,1002.0,25.0,27.96,1999-7,0.0,0.0
1534,13.0,97.25,1002.0,27.5,28.38,1999-7,61.22074174008975,230.58623428599665
1535,13.5,96.5,1002.0,30.0,28.63,1999-7,61.13678411427089,205.65283735287034
1536,13.5,95.5,1002.0,35.0,28.63,1999-7,67.1843185294799,263.8992589406986
1537,13.5,95.0,1002.0,35.0,28.519999,1999-7,33.5921766919954,308.90401551624643
1538,14.0,94.5,1002.0,35.0,29.019999,1999-7,48.1613615316248,355.9649691810343
1539,14.5,94.0,998.0,45.0,29.019999,1999-7,48.1105721632512,11.586413435304756
1540,15.0,93.5,998.0,45.0,28.9,1999-7,0.0,180.0
1541,15.0,93.5,998.0,45.0,28.9,1999-7,0.0,0.0
1542,15.0,93.0,998.0,45.0,28.449999,1999-7,33.369553151917934,139.4568041646391
1543,15.5,93.0,998.0,45.0,28.66,1999-7,34.54671087231559,180.0
1544,16.0,92.0,992.0,55.0,29.279999,1999-7,74.93725709101054,105.46568456909266
1545,16.5,91.5,992.0,55.0,29.279999,1999-7,47.890363770288666,38.67033261027201
1546,16.5,91.0,992.0,55.0,28.81,1999-7,33.124059680763516,23.536770332094726
1547,17.0,90.5,992.0,55.0,29.199999,1999-7,0.0,-0.0
1548,17.0,90.5,986.0,65.0,29.199999,1999-7,0.0,0.0
1549,17.0,90.5,986.0,65.0,29.199999,1999-7,0.0,0.0
1550,17.0,90.0,986.0,65.0,29.199999,1999-7,33.03717494899902,11.530311304307832
1551,17.5,90.0,986.0,65.0,28.82,1999-7,34.546710872315266,0.0
1552,18.0,89.0,978.0,77.0,28.189999,1999-7,74.32114750266906,218.84415393049633
1553,18.0,88.5,968.0,90.0,28.23,1999-7,32.855864536153845,198.58408974404793
1554,18.5,88.0,956.0,102.0,28.23,1999-7,0.0,180.0
1555,18.5,88.0,940.0,115.0,28.23,1999-7,0.0,0.0
1556,19.0,87.5,928.0,127.0,28.34,1999-7,47.57758703609661,317.7999228386268
1557,19.3,87.0,912.0,140.0,28.109999,1999-7,38.661223974884436,334.31287703014726
1558,19.3,87.2,912.0,140.0,28.109999,1999-7,13.042086714823448,10.94380744679953
1559,19.6,87.0,912.0,140.0,28.64,1999-7,24.483334408997827,351.5461169482912
1560,19.9,86.7,912.0,140.0,28.64,1999-7,28.46471481415358,348.378657359335
1561,20.5,86.0,912.0,140.0,28.6324999375,1999-7,0.0,180.0
1562,16.5,83.5,994.0,25.0,28.76,2000-2,0.0,0.0
1563,16.5,83.0,996.0,25.0,28.47,2000-2,33.124059680763516,38.769090605542154
1564,16.5,82.75,995.0,25.0,28.47,2000-2,16.562033019786426,34.38845830775601
1565,16.5,82.5,994.0,25.0,28.31,2000-2,16.562033019787272,86.50709392001257
1566,17.0,82.25,995.0,25.0,28.311999999999998,2000-2,38.30222123301874,174.16868860240928
1567,14.0,92.5,1002.0,25.0,27.779999,2000-4,48.1613615316248,229.35183320337325
1568,14.25,92.25,1002.0,25.0,27.779999,2000-4,24.0617500515005,176.8784573547701
1569,14.5,92.0,1002.0,25.0,27.779999,2000-4,24.04883804794643,174.12741067991203
1570,14.75,91.75,1002.0,25.0,28.55,2000-4,24.035711906748343,171.81037576151687
1571,15.0,91.5,1002.0,25.0,29.779999,2000-4,24.022372277322745,167.98304743206143
1572,15.5,90.5,1004.0,25.0,29.17,2000-4,75.08028721246332,80.92443568315473
1573,16.5,90.5,1002.0,25.0,29.17,2000-4,69.09342174463123,-0.0
1574,16.5,90.0,1002.0,25.0,29.17,2000-4,33.124059680764354,21.159663514347297
1575,16.5,89.5,1002.0,25.0,29.17,2000-4,33.124059680763516,29.680812687347906
1576,16.75,89.25,1003.0,25.0,29.31,2000-4,23.92307416128579,28.917200536835836
1577,17.0,89.0,1004.0,25.0,29.31,2000-4,23.908051382693014,165.39094782582146
1578,17.25,88.75,1003.0,25.0,29.31,2000-4,23.892821477808948,179.4067854017014
1579,17.5,88.5,1002.0,25.0,27.869999,2000-4,23.877385211235122,183.27911944723155
1580,18.0,88.5,1002.0,30.0,27.869999,2000-4,34.54671087231549,180.0
1581,18.5,88.5,1002.0,30.0,27.869999,2000-4,34.54671087231571,180.0
1582,18.75,88.5,1001.0,30.0,28.619999,2000-4,17.27335543615763,180.0
1583,19.0,88.5,1000.0,30.0,28.619999,2000-4,17.27335543615785,180.0
1584,19.75,88.5,999.0,32.5,29.019999,2000-4,51.82006630847296,0.0
1585,20.5,88.5,998.0,35.0,29.019999,2000-4,51.8200663084734,-0.0
1586,21.0,88.5,998.0,35.0,29.13,2000-4,34.54671087231549,-0.0
1587,21.5,89.0,998.0,35.0,29.049,2000-4,47.22460735986333,334.98988000627605
1588,22.5,89.0,998.6666666666666,30.0,28.968,2000-4,69.09342174463102,-0.0
1589,8.5,91.5,1004.0,25.0,28.32,2000-5,0.0,0.0
1590,9.5,90.5,1004.0,25.0,27.119999,2000-5,97.11254386183737,66.27790379209353
